order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Rodentia,Muridae,Aethomys,chrysophilus,Aethomys chrysophilus,Aethomys chrysophilus,79.7,1.25,162.76,NA,273.75,96.05,105.397,NA,138,25.716,NA,3.345,3.143,41.697,4.44,27.354,30.995,568.275,0.264,476.744,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Afrotropical,3
Rodentia,Muridae,Aethomys,hindei,Aethomys hindei,Aethomys hindei,98.495,1.42,162.76,NA,1000.708,59.11,96.05,NA,121.766,25.716,NA,2.9,3.433,42.221,5.27,26.24,35.26,561.123,0.296,2191.47,0,1,0.001,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,2,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Afrotropical,3
Rodentia,Muridae,Aethomys,ineptus,Aethomys ineptus,Aethomys ineptus,80.85,1.244,142,NA,273.75,105.397,105.397,NA,131.113,25.716,NA,3.345,3.037,43.279,4.44,27.354,30.995,572.931,0.266,NA,0,1,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,1,0,Afrotropical,3
Rodentia,Muridae,Aethomys,kaiseri,Aethomys kaiseri,Aethomys kaiseri,98.495,1.377,162.76,NA,1000.708,96.05,96.05,NA,121.766,25.716,NA,2.9,3.206,41.986,5.27,26.24,35.26,568.174,0.296,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Afrotropical,2
Rodentia,Muridae,Aethomys,nyikae,Aethomys nyikae,Aethomys nyikae,77.015,1.307,184,NA,895.996,NA,104.524,NA,133.506,26.117,NA,3.56,3.156,45.188,NA,26.75,NA,587.465,0.259,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Afrotropical,1
Rodentia,Muridae,Aethomys,silindensis,Aethomys silindensis,Aethomys silindensis,82.76,1.385,184,NA,820.644,NA,104.891,NA,134.669,30.653,NA,2.811,3.194,47.343,NA,27.242,NA,618.38,0.269,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Afrotropical,2
Rodentia,Muridae,Aethomys,stannarius,Aethomys stannarius,Aethomys stannarius,82.9,1.372,178.389,NA,870.692,NA,103.895,NA,133.062,29.799,NA,3.02,3.163,46.113,NA,26.876,NA,595.26,0.269,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Afrotropical,3
Rodentia,Muridae,Aethomys,thomasi,Aethomys thomasi,Aethomys thomasi,98.495,1.386,162.76,NA,1000.708,96.05,96.05,NA,121.766,25.716,NA,2.9,3.263,41.763,5.27,26.24,35.26,571.944,0.296,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Afrotropical,1
Carnivora,Ursidae,Ailuropoda,melanoleuca,Ailuropoda melanoleuca,Ailuropoda melanoleuca,117500,242.727,1422.99,NA,13432,2413.02,2351.485,2192,2504.515,131.179,NA,1.54,0.7,592.969,109.29,182,21999.99,5246.699,14.582,0.18,0,1,3.55,NA,0,10,90,0,10,0,0,0,0,0,0,0,90,1,1,G,2,0,0,1,0,4100,1200,2900,0,Occurs on mainland,0,0,"Indomalayan, Palearctic",1
Diprotodontia,Phalangeridae,Ailurops,melanotis,Ailurops melanotis,Ailurops melanotis,7000,17.38,564,NA,2156.542,NA,496.523,NA,529.045,20.13,NA,1.5,1.5,249.386,NA,243.52,NA,1712.492,3.091,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Ar,1,0,0,1,0,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,Australasian,1
Diprotodontia,Phalangeridae,Ailurops,ursinus,Ailurops ursinus,Ailurops ursinus,7000,18.515,564,NA,2156.542,NA,574.933,NA,624.147,23.401,NA,1.5,1.5,255.838,NA,243.52,NA,1886.342,3.091,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,Ar,3,0,0,1,0,600,0,600,1,Occurs only on isolated islands,1,0,Australasian,2
Carnivora,Ailuridae,Ailurus,fulgens,Ailurus fulgens,Ailurus fulgens,4747.54,42.491,608.66,NA,6935,604.05,571.903,550,760.41,123.437,4,2,1,364.75,102.02,136.935,1140,3650,2.497,NA,0,1,1.43,NA,10,10,80,10,10,0,0,0,0,10,0,10,60,1,1,G,2,0,0,1,0,4800,2500,2300,0,Occurs on mainland,0,0,"Indomalayan, Palearctic",1
Rodentia,Cricetidae,Akodon,aerosus,Akodon aerosus,Akodon aerosus,54.995,0.907,140,NA,973.659,82.177,82.177,NA,107.158,24.386,NA,5,3.6,29.871,NA,21.299,NA,461.145,0.215,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2400,1200,1200,0,Occurs on mainland,1,0,Neotropical,3
Rodentia,Cricetidae,Akodon,affinis,Akodon affinis,Akodon affinis,24.89,0.737,140,NA,957.129,NA,71.554,NA,102.048,23.678,NA,3.692,3.639,28.003,NA,22.536,NA,414.254,0.139,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3000,1300,1700,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,albiventer,Akodon albiventer,Akodon albiventer,28.475,0.965,140,NA,1077.74,NA,78.301,NA,110.494,25.907,NA,3.634,3.551,33.042,NA,22.651,NA,497.86,1.137,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,3,G,2,0,0,1,0,4500,2350,2150,0,Occurs on mainland,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,azarae,Akodon azarae,Akodon azarae,24,0.772,140,NA,304.167,61.87,63.806,NA,87.328,23.522,NA,4.32,1.125,138.284,2.2,14.677,NA,490.872,0.136,7679.65,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,boliviensis,Akodon boliviensis,Akodon boliviensis,26.725,0.739,140,NA,934.148,NA,59.206,NA,93.841,23.201,NA,4.18,3.576,27.503,NA,21.328,NA,395.253,0.145,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,5000,2500,2500,0,Occurs on mainland,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,budini,Akodon budini,Akodon budini,26.9,0.763,140,NA,947.024,NA,70.77,NA,100.909,23.718,NA,3.595,3.635,28.245,NA,22.677,NA,418.187,0.145,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2500,800,1700,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,caenosus,Akodon caenosus,Akodon aliquantulus,26.725,1.338,140,NA,1168.115,NA,103.772,NA,135.771,27.66,NA,4.18,3.166,41.792,NA,24.191,NA,574.62,1.102,NA,0,1,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,cursor,Akodon cursor,Akodon cursor,39.77,0.979,140,NA,972.17,NA,86.126,NA,116.579,26.908,NA,3,3.54,33.138,NA,23.851,NA,523.876,0.18,442.88,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,800,0,800,1,Occurs on mainland,1,0,Neotropical,1
Rodentia,Cricetidae,Akodon,dayi,Akodon dayi,Akodon dayi,37.3,0.839,140,NA,971.706,NA,71.427,NA,102.409,24.466,NA,3,3.613,29.003,NA,21.887,NA,437.951,0.174,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2450,0,2450,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,dolores,Akodon dolores,Akodon dolores,42.5,0.815,140,NA,975.019,NA,66.423,NA,97.889,23.616,NA,3.445,3.602,28.161,2.97,21.885,NA,426.324,0.187,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,dolores,Akodon dolores,Akodon neocenus,42.5,0.815,140,NA,970.5,NA,66.391,NA,97.871,23.623,NA,3.445,3.606,28.16,2.97,21.858,NA,426.223,0.187,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,fumeus,Akodon fumeus,Akodon fumeus,26.54,0.738,140,NA,952.784,NA,59.379,NA,94.752,23.516,NA,3.993,3.57,27.996,NA,21.507,NA,394.09,0.144,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3500,1000,2500,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,iniscatus,Akodon iniscatus,Akodon iniscatus,28.7,0.801,140,NA,960.616,NA,63.844,NA,97.593,23.7,NA,3.725,3.623,28.539,NA,21.538,NA,412.985,0.15,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,4
Rodentia,Cricetidae,Akodon,juninensis,Akodon juninensis,Akodon juninensis,38.99,0.832,136.981,NA,972.718,NA,71.848,NA,102.507,23.944,NA,3.392,3.565,28.986,NA,22.531,NA,438.837,0.178,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,2700,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,kofordi,Akodon kofordi,Akodon kofordi,29.49,0.782,140,NA,971.911,NA,64.582,NA,97.148,23.574,NA,3.797,3.569,28.161,NA,22.01,NA,411.795,0.153,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3700,1800,1900,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,lindberghi,Akodon lindberghi,Akodon lindberghi,26.4,0.763,123.261,NA,932.599,NA,77.732,NA,108.392,25.959,NA,3.552,3.573,29.003,NA,23.501,NA,437.596,0.144,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,lutescens,Akodon lutescens,Akodon lutescens,20.69,0.644,118.5,NA,1057.255,NA,65.762,NA,99.227,23.681,NA,3.907,3.675,27.375,NA,21.445,NA,411.995,0.126,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,4360,1130,3230,0,Occurs on mainland,1,0,Neotropical,4
Rodentia,Cricetidae,Akodon,mimus,Akodon mimus,Akodon mimus,23.99,0.656,92,NA,970.54,NA,80.194,NA,106.433,25.322,NA,3.703,3.545,28.79,NA,23.236,NA,410.84,0.136,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3700,2000,1700,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,molinae,Akodon molinae,Akodon molinae,35.15,0.802,140,NA,913.865,28.07,28.07,NA,91.25,23.218,NA,3.77,3.9,29.979,2.97,26.24,NA,379.704,0.168,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,mollis,Akodon mollis,Akodon mollis,30.39,1.121,140,NA,952.974,NA,107.252,NA,137.935,25.831,NA,3.643,3.371,34.884,NA,22.847,NA,505.794,0.155,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,4900,0,4900,0,Occurs on mainland,1,0,Neotropical,3
Rodentia,Cricetidae,Akodon,montensis,Akodon montensis,Akodon montensis,39.7,0.814,107.5,NA,1001.011,NA,76.166,NA,103.496,24.567,NA,3,3.49,28.679,NA,22.379,NA,444.531,0.18,NA,0,1,NA,NA,79,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,0,0,1,0,NA,800,NA,0,Occurs on mainland,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,mystax,Akodon mystax,Akodon mystax,28.3,0.817,117.985,NA,964.671,NA,72.487,NA,103.587,24.239,NA,3.725,3.476,29.818,NA,22.395,NA,440.787,0.149,NA,0,1,NA,NA,80,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,0,0,1,0,2900,1800,1100,NA,Occurs on mainland,NA,NA,Neotropical,2
Rodentia,Cricetidae,Akodon,orophilus,Akodon orophilus,Akodon orophilus,34.69,0.815,140,NA,965.528,NA,68.933,NA,100.798,23.907,NA,3.585,3.663,28.654,NA,22.298,NA,425.816,0.167,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3700,1800,1900,0,Occurs on mainland,0,0,Neotropical,4
Rodentia,Cricetidae,Akodon,paranaensis,Akodon paranaensis,Akodon paranaensis,28.3,0.826,117.985,NA,965.287,NA,73,NA,104.856,24.218,NA,3.595,3.529,29.89,NA,22.72,NA,448.843,0.149,NA,0,1,NA,NA,79,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,0,0,1,0,900,0,900,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,pervalens,Akodon pervalens,Akodon pervalens,38.99,0.895,140,NA,979.816,NA,81.323,NA,110.684,25.531,NA,3,3.567,31.057,NA,22.888,NA,480.832,0.178,NA,0,1,NA,NA,80,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,0,0,1,0,2100,900,1200,NA,Occurs on mainland,NA,NA,Neotropical,2
Rodentia,Cricetidae,Akodon,philipmyersi,Akodon philipmyersi,Akodon philipmyersi,23,0.771,115.58,NA,979.546,NA,76.122,NA,105.842,25.716,NA,3.597,3.591,28.33,NA,23.091,NA,420.937,0.133,NA,0,1,NA,NA,78,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,polopi,Akodon polopi,Akodon spegazzinii,33.075,0.828,129.748,NA,950.837,NA,73.386,NA,104.007,24.277,NA,3.59,3.597,29.63,NA,22.845,NA,450.556,0.163,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2250,1300,950,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,reigi,Akodon reigi,Akodon reigi,28.3,0.787,117.985,NA,977.605,NA,72.214,NA,104.356,24.106,NA,3.611,3.529,29.502,NA,22.647,NA,441.51,0.149,NA,0,1,NA,NA,79,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,sanctipaulensis,Akodon sanctipaulensis,Akodon sanctipaulensis,27.7,0.676,95.97,NA,956.575,NA,69.174,NA,100.123,25.514,NA,3.694,3.515,28.235,NA,22.491,NA,402.852,0.147,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,serrensis,Akodon serrensis,Akodon serrensis,28.3,0.842,117.985,NA,978.646,NA,69.808,NA,100.614,23.661,NA,3.723,3.497,27.839,NA,22.001,NA,411.969,0.149,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2700,NA,NA,0,Occurs on mainland,1,0,Neotropical,1
Rodentia,Cricetidae,Akodon,siberiae,Akodon siberiae,Akodon siberiae,34.6,0.827,133.87,NA,971.726,NA,74.318,NA,104.783,24.313,NA,3.401,3.667,29.718,NA,22.951,NA,451.232,0.167,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3100,1800,1300,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,simulator,Akodon simulator,Akodon simulator,40,0.846,140,NA,976.544,NA,74.944,NA,103.644,24.78,NA,3,3.601,29.268,NA,23.174,NA,441.868,0.18,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2500,400,2100,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,spegazzinii,Akodon spegazzinii,Akodon leucolimnaeus,33.075,0.79,129.748,NA,975.143,NA,66.319,NA,101.036,23.793,NA,3.59,3.555,28.188,NA,21.812,NA,410.65,0.163,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3600,400,3200,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,spegazzinii,Akodon spegazzinii,Akodon oenos,33.075,0.791,129.748,NA,974.987,NA,67.073,NA,102.033,23.814,NA,3.59,3.595,28.201,NA,22.011,NA,411.966,0.163,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3600,400,3200,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,spegazzinii,Akodon spegazzinii,Akodon spegazzinii,33.075,0.79,129.748,NA,975.143,NA,66.319,NA,101.036,23.793,NA,3.59,3.555,28.188,NA,21.812,NA,410.65,0.163,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3600,400,3200,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,subfuscus,Akodon subfuscus,Akodon subfuscus,27.5,0.764,140,NA,935.529,NA,59.061,NA,93.83,23.183,NA,4.18,3.585,27.597,NA,21.398,NA,396.431,0.147,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,4500,1900,2600,0,Occurs on mainland,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,surdus,Akodon surdus,Akodon surdus,38.99,0.86,140,NA,972.062,NA,75.579,NA,106.822,24.773,NA,3.342,3.627,30.377,NA,22.899,NA,467.64,0.178,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3000,1500,1500,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,sylvanus,Akodon sylvanus,Akodon sylvanus,38.99,0.876,140,NA,978.264,NA,77.938,NA,107.705,25.259,NA,3,3.586,30.453,NA,22.793,NA,464.307,0.178,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2400,900,1500,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,toba,Akodon toba,Akodon toba,40,0.885,140,NA,990.214,NA,78.662,NA,107.978,25.401,NA,3,3.604,30.304,NA,23.517,NA,466.195,0.18,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,torques,Akodon torques,Akodon torques,34.69,0.839,140,NA,979.607,NA,74.698,NA,104.689,24.468,NA,3.481,3.685,29.871,NA,22.95,NA,449.771,0.167,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3500,2000,1500,0,Occurs on mainland,0,0,Neotropical,4
Rodentia,Cricetidae,Akodon,varius,Akodon varius,Akodon varius,38.65,0.829,140,NA,961.823,NA,71.686,NA,101.733,24.345,NA,3,3.614,29.117,NA,22.014,NA,430.673,0.177,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3200,365,2835,0,Occurs on mainland,0,0,Neotropical,2
Cetartiodactyla,Bovidae,Alcelaphus,buselaphus,Alcelaphus buselaphus,Alcelaphus buselaphus,159938.92,294.833,2151.663,NA,5828.847,711.99,670.153,NA,927.7,240.637,2,0.997,1.077,358.255,11777.78,193,47894.46,2863.875,17.277,0.967,0,1,3.57,15,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,1,0,"Afrotropical, Palearctic",4
Cetartiodactyla,Cervidae,Alces,alces,Alces alces,Alces alces,359750,424.994,2972.852,NA,9855,649.785,700.745,612,1046.515,241.975,4,1.28,1.117,364.75,13013.632,106.022,92125,3566.176,26.984,0.648,0,1,71.75,1,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,2500,0,2500,0,Occurs on mainland,1,1,Palearctic,2
Chiroptera,Pteropodidae,Alionycteris,paucidentata,Alionycteris paucidentata,Alionycteris paucidentata,16.24,0.664,63.9,44.61,3377.352,NA,350.442,NA,479.909,129.062,NA,0.996,1.768,248.202,NA,65.086,NA,1570.286,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,Ar,1,0,0,0,1,2250,1500,750,1,Occurs only on isolated islands,0,0,Indomalayan,1
Rodentia,Dipodidae,Allactaga,balikunica,Allactaga balikunica,Allactaga balikunica,72.5,1.64,156.088,NA,30.417,NA,179.798,NA,204.831,32.24,NA,2.52,2.044,105.073,NA,37.433,NA,769.936,0.25,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,bullata,Allactaga bullata,Allactaga bullata,72.5,1.641,156.449,NA,30.417,NA,181.654,NA,206.888,32.24,NA,2.52,2.034,105.966,NA,37.518,NA,771.736,0.25,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,elater,Allactaga elater,Allactaga elater,58.7,1.6,138.78,NA,1898,105.22,142,142,105.22,27.848,NA,4.5,2,82.002,NA,33,NA,625.126,0.223,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,2500,NA,NA,0,Occurs on mainland,1,0,Palearctic,2
Rodentia,Dipodidae,Allactaga,euphratica,Allactaga euphratica,Allactaga euphratica,232,2.689,235.97,NA,1533,NA,298.819,NA,306.651,30.412,NA,5,1.681,131.843,NA,40.426,NA,777.437,0.475,NA,1,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,2660,NA,NA,0,Occurs on mainland,0,0,Palearctic,2
Rodentia,Dipodidae,Allactaga,firouzi,Allactaga firouzi,Allactaga firouzi,92.39,1.82,171.545,NA,1342.311,NA,172.343,NA,190.821,29.594,NA,3.778,2.023,93.966,NA,35.663,NA,733.928,0.286,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,hotsoni,Allactaga hotsoni,Allactaga hotsoni,76.5,1.603,162.553,NA,879.042,NA,154.227,NA,174.345,28.68,NA,3.834,2.089,89.624,NA,32.766,NA,701.765,0.258,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,1500,200,1300,NA,Occurs on mainland,NA,NA,Palearctic,3
Rodentia,Dipodidae,Allactaga,major,Allactaga major,Allactaga major,350,3.743,263,NA,2761.833,377.57,377.57,NA,336.164,33.511,NA,3.745,1.647,130.506,NA,45.36,NA,983.341,0.595,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,severtzovi,Allactaga severtzovi,Allactaga severtzovi,159,3.03,198.322,NA,1213.625,NA,196.885,NA,221.762,30.159,NA,3.93,2.06,92.562,NA,35.934,NA,740.691,0.386,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,1
Rodentia,Dipodidae,Allactaga,sibirica,Allactaga sibirica,Allactaga sibirica,117.5,3.5,214.662,NA,1642.5,NA,330.897,NA,346.419,33.858,NA,3.44,1,288.314,NA,45.151,NA,862.692,2.276,NA,0,1,NA,NA,70,0,30,70,0,0,0,0,0,0,0,0,30,2,3,G,1,0,0,1,0,3500,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,tetradactyla,Allactaga tetradactyla,Allactaga tetradactyla,52,1.339,127.392,NA,939.875,NA,136.667,NA,148.956,28.45,NA,4.038,2.172,83.068,NA,31.983,NA,688.156,0.209,NA,1,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Palearctic,1
Rodentia,Dipodidae,Allactaga,toussi,Allactaga toussi,Allactaga elater,58.7,1.568,137.779,NA,1898,105.22,142,142,105.22,28.194,NA,4.5,2,82.617,NA,33,NA,625.126,0.223,NA,0,1,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,2500,NA,NA,NA,NA,NA,NA,NA,1
