order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,adult_brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Rodentia,Muridae,Aethomys,kaiseri,Aethomys kaiseri,Aethomys kaiseri,98.495,NA,162.76,NA,1000.708,96.05,96.05,NA,121.766,25.716,NA,2.9,NA,NA,5.27,26.24,35.26,NA,0.296,NA,0,NA,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,0,NA,0,0,Afrotropical,2
Rodentia,Muridae,Aethomys,nyikae,Aethomys nyikae,Aethomys nyikae,77.015,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,0.259,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Rodentia,Muridae,Aethomys,silindensis,Aethomys silindensis,Aethomys silindensis,82.76,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,2
Rodentia,Muridae,Aethomys,stannarius,Aethomys stannarius,Aethomys stannarius,82.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,3
Rodentia,Muridae,Aethomys,thomasi,Aethomys thomasi,Aethomys thomasi,98.495,NA,162.76,NA,1000.708,96.05,96.05,NA,121.766,25.716,NA,2.9,NA,NA,5.27,26.24,35.26,NA,0.296,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,0,0,20,0,20,60,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Carnivora,Ursidae,Ailuropoda,melanoleuca,Ailuropoda melanoleuca,Ailuropoda melanoleuca,117500,242.727,1422.99,NA,13432,2413.02,2351.485,2192,2504.515,131.179,NA,1.54,0.7,592.969,109.29,182,21999.99,5246.699,14.582,0.18,0,1,3.55,NA,0,10,90,0,10,0,0,0,0,0,0,0,90,1,1,G,2,0,0,1,0,4100,1200,2900,0,NA,0,0,"Indomalayan, Palearctic",1
Diprotodontia,Phalangeridae,Ailurops,melanotis,Ailurops melanotis,Ailurops melanotis,7000,NA,564,NA,2156.542,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,243.52,NA,NA,3.091,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Ar,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Australasian,1
Diprotodontia,Phalangeridae,Ailurops,ursinus,Ailurops ursinus,Ailurops ursinus,7000,NA,564,NA,2156.542,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,243.52,NA,NA,3.091,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,Ar,3,0,0,1,0,600,0,600,1,NA,1,0,Australasian,2
Carnivora,Ailuridae,Ailurus,fulgens,Ailurus fulgens,Ailurus fulgens,4747.54,42.491,608.66,NA,6935,604.05,571.903,550,760.41,123.437,4,2,1,364.75,102.02,136.935,1140,3650,2.497,NA,0,1,1.43,NA,10,10,80,10,10,0,0,0,0,10,0,10,60,1,1,G,2,0,0,1,0,4800,2500,2300,0,NA,0,0,"Indomalayan, Palearctic",1
Rodentia,Cricetidae,Akodon,aerosus,Akodon aerosus,Akodon aerosus,54.995,NA,140,NA,NA,82.177,82.177,NA,NA,NA,NA,5,3.6,NA,NA,NA,NA,NA,0.215,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2400,1200,1200,0,NA,1,0,Neotropical,3
Rodentia,Cricetidae,Akodon,affinis,Akodon affinis,Akodon affinis,24.89,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3000,1300,1700,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,albiventer,Akodon albiventer,Akodon albiventer,28.475,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,3,G,2,0,0,1,0,4500,2350,2150,0,NA,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,azarae,Akodon azarae,Akodon azarae,24,NA,140,NA,304.167,61.87,63.806,NA,87.328,23.522,NA,4.32,1.125,NA,2.2,14.677,NA,NA,0.136,7679.65,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,boliviensis,Akodon boliviensis,Akodon boliviensis,26.725,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,4.18,NA,NA,NA,NA,NA,NA,0.145,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,5000,2500,2500,0,NA,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,budini,Akodon budini,Akodon budini,26.9,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2500,800,1700,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,caenosus,Akodon caenosus,Akodon aliquantulus,26.725,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,4.18,NA,NA,NA,NA,NA,NA,1.102,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,cursor,Akodon cursor,Akodon cursor,39.77,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.18,442.88,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,800,0,800,1,NA,1,0,Neotropical,1
Rodentia,Cricetidae,Akodon,dayi,Akodon dayi,Akodon dayi,37.3,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.174,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2450,0,2450,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,dolores,Akodon dolores,Akodon dolores,42.5,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3.445,NA,NA,2.97,NA,NA,NA,0.187,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,dolores,Akodon dolores,Akodon neocenus,42.5,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3.445,NA,NA,2.97,NA,NA,NA,0.187,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,fumeus,Akodon fumeus,Akodon fumeus,26.54,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3500,1000,2500,0,NA,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,iniscatus,Akodon iniscatus,Akodon iniscatus,28.7,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,4
Rodentia,Cricetidae,Akodon,juninensis,Akodon juninensis,Akodon juninensis,38.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,2700,NA,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,kofordi,Akodon kofordi,Akodon kofordi,29.49,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3700,1800,1900,0,NA,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,lindberghi,Akodon lindberghi,Akodon lindberghi,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,lutescens,Akodon lutescens,Akodon lutescens,20.69,NA,118.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,4360,1130,3230,0,NA,1,0,Neotropical,4
Rodentia,Cricetidae,Akodon,mimus,Akodon mimus,Akodon mimus,23.99,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3700,2000,1700,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,molinae,Akodon molinae,Akodon molinae,35.15,NA,140,NA,NA,28.07,28.07,NA,91.25,23.218,NA,3.77,3.9,29.979,2.97,26.24,NA,NA,0.168,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,mollis,Akodon mollis,Akodon mollis,30.39,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,4900,0,4900,0,NA,1,0,Neotropical,3
Rodentia,Cricetidae,Akodon,montensis,Akodon montensis,Akodon montensis,39.7,NA,107.5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.18,NA,0,NA,NA,NA,79,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,2,0,0,1,0,NA,800,NA,0,NA,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,mystax,Akodon mystax,Akodon mystax,28.3,NA,117.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149,NA,NA,NA,NA,NA,80,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,2,0,0,1,0,2900,1800,1100,NA,NA,NA,NA,Neotropical,2
Rodentia,Cricetidae,Akodon,orophilus,Akodon orophilus,Akodon orophilus,34.69,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3700,1800,1900,0,NA,0,0,Neotropical,4
Rodentia,Cricetidae,Akodon,paranaensis,Akodon paranaensis,Akodon paranaensis,28.3,NA,117.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149,NA,NA,NA,NA,NA,79,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,2,0,0,1,0,900,0,900,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,pervalens,Akodon pervalens,Akodon pervalens,38.99,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.178,NA,NA,NA,NA,NA,80,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,2,0,0,1,0,2100,900,1200,NA,NA,NA,NA,Neotropical,2
Rodentia,Cricetidae,Akodon,philipmyersi,Akodon philipmyersi,Akodon philipmyersi,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,NA,NA,NA,NA,NA,78,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,polopi,Akodon polopi,Akodon spegazzinii,33.075,NA,129.748,NA,NA,NA,NA,NA,NA,NA,NA,3.59,NA,NA,NA,NA,NA,NA,0.163,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2250,1300,950,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,reigi,Akodon reigi,Akodon reigi,28.3,NA,117.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149,NA,NA,NA,NA,NA,79,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,sanctipaulensis,Akodon sanctipaulensis,Akodon sanctipaulensis,27.7,NA,95.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147,NA,NA,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Akodon,serrensis,Akodon serrensis,Akodon serrensis,28.3,NA,117.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2700,NA,NA,0,NA,1,0,Neotropical,1
Rodentia,Cricetidae,Akodon,siberiae,Akodon siberiae,Akodon siberiae,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3100,1800,1300,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,simulator,Akodon simulator,Akodon simulator,40,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.18,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2500,400,2100,0,NA,0,0,Neotropical,3
Rodentia,Cricetidae,Akodon,spegazzinii,Akodon spegazzinii,Akodon leucolimnaeus,33.075,NA,129.748,NA,NA,NA,NA,NA,NA,NA,NA,3.59,NA,NA,NA,NA,NA,NA,0.163,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3600,400,3200,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,spegazzinii,Akodon spegazzinii,Akodon oenos,33.075,NA,129.748,NA,NA,NA,NA,NA,NA,NA,NA,3.59,NA,NA,NA,NA,NA,NA,0.163,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3600,400,3200,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,spegazzinii,Akodon spegazzinii,Akodon spegazzinii,33.075,NA,129.748,NA,NA,NA,NA,NA,NA,NA,NA,3.59,NA,NA,NA,NA,NA,NA,0.163,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3600,400,3200,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,subfuscus,Akodon subfuscus,Akodon subfuscus,27.5,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,4.18,NA,NA,NA,NA,NA,NA,0.147,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,4500,1900,2600,0,NA,1,0,Neotropical,2
Rodentia,Cricetidae,Akodon,surdus,Akodon surdus,Akodon surdus,38.99,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3000,1500,1500,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,sylvanus,Akodon sylvanus,Akodon sylvanus,38.99,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.178,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,2400,900,1500,0,NA,0,0,Neotropical,2
Rodentia,Cricetidae,Akodon,toba,Akodon toba,Akodon toba,40,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.18,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Neotropical,1
Rodentia,Cricetidae,Akodon,torques,Akodon torques,Akodon torques,34.69,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,NA,0,NA,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3500,2000,1500,0,NA,0,0,Neotropical,4
Rodentia,Cricetidae,Akodon,varius,Akodon varius,Akodon varius,38.65,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.177,NA,0,1,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,2,0,0,1,0,3200,365,2835,0,NA,0,0,Neotropical,2
Cetartiodactyla,Bovidae,Alcelaphus,buselaphus,Alcelaphus buselaphus,Alcelaphus buselaphus,159938.92,294.833,2151.663,NA,5828.847,711.99,670.153,NA,927.7,240.637,2,0.997,1.077,358.255,11777.78,193,47894.46,2863.875,17.277,0.967,0,1,3.57,15,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,NA,NA,NA,0,NA,1,0,"Afrotropical, Palearctic",4
Cetartiodactyla,Cervidae,Alces,alces,Alces alces,Alces alces,359750,424.994,2972.852,NA,9855,649.785,700.745,612,1046.515,241.975,4,1.28,1.117,364.75,13013.632,106.022,92125,3566.176,26.984,0.648,0,1,71.75,1,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,2500,0,2500,0,NA,1,1,Palearctic,2
Chiroptera,Pteropodidae,Alionycteris,paucidentata,Alionycteris paucidentata,Alionycteris paucidentata,16.24,NA,63.9,44.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,Ar,1,0,0,0,1,2250,1500,750,1,NA,0,0,Indomalayan,1
Rodentia,Dipodidae,Allactaga,balikunica,Allactaga balikunica,Allactaga balikunica,72.5,NA,NA,NA,30.417,NA,NA,NA,NA,NA,NA,2.52,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,bullata,Allactaga bullata,Allactaga bullata,72.5,NA,NA,NA,30.417,NA,NA,NA,NA,NA,NA,2.52,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,elater,Allactaga elater,Allactaga elater,58.7,NA,NA,NA,1898,105.22,142,142,105.22,NA,NA,4.5,2,NA,NA,33,NA,625.126,0.223,NA,0,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,2500,NA,NA,0,NA,1,0,Palearctic,2
Rodentia,Dipodidae,Allactaga,euphratica,Allactaga euphratica,Allactaga euphratica,232,NA,NA,NA,1533,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.475,NA,1,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,2660,NA,NA,0,NA,0,0,Palearctic,2
Rodentia,Dipodidae,Allactaga,firouzi,Allactaga firouzi,Allactaga firouzi,92.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,hotsoni,Allactaga hotsoni,Allactaga hotsoni,76.5,NA,NA,NA,879.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,1500,200,1300,NA,NA,NA,NA,Palearctic,3
Rodentia,Dipodidae,Allactaga,major,Allactaga major,Allactaga major,350,NA,263,NA,2761.833,377.57,377.57,NA,NA,NA,NA,3.745,NA,NA,NA,45.36,NA,NA,0.595,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,severtzovi,Allactaga severtzovi,Allactaga severtzovi,159,NA,NA,NA,1213.625,NA,NA,NA,NA,NA,NA,3.93,NA,NA,NA,NA,NA,NA,0.386,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Palearctic,1
Rodentia,Dipodidae,Allactaga,sibirica,Allactaga sibirica,Allactaga sibirica,117.5,3.5,NA,NA,1642.5,NA,NA,NA,NA,NA,NA,3.44,1,NA,NA,NA,NA,NA,2.276,NA,NA,NA,NA,NA,70,0,30,70,0,0,0,0,0,0,0,0,30,2,3,G,1,0,0,1,0,3500,NA,NA,NA,NA,NA,NA,Palearctic,2
Rodentia,Dipodidae,Allactaga,tetradactyla,Allactaga tetradactyla,Allactaga tetradactyla,52,NA,NA,NA,939.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209,NA,1,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,NA,NA,NA,0,NA,0,0,Palearctic,1
Rodentia,Dipodidae,Allactaga,toussi,Allactaga toussi,Allactaga elater,58.7,NA,NA,NA,1898,105.22,142,142,105.22,NA,NA,4.5,2,NA,NA,33,NA,625.126,0.223,NA,0,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,2,G,1,0,0,1,0,2500,NA,NA,NA,NA,NA,NA,NA,1
Rodentia,Dipodidae,Allactaga,vinogradovi,Allactaga vinogradovi,Allactaga vinogradovi,58.7,NA,NA,NA,1898,142,142,142,NA,NA,NA,4.5,2,NA,NA,33,NA,NA,0.223,NA,NA,NA,NA,NA,20,0,80,20,0,0,0,0,0,0,0,50,30,3,1,G,1,0,0,1,0,1200,NA,NA,NA,NA,NA,NA,Palearctic,1
Rodentia,Dipodidae,Allactaga,williamsi,Allactaga williamsi,Allactaga williamsi,232,NA,NA,NA,1533,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,G,1,0,0,1,0,3200,360,2840,NA,NA,NA,NA,Palearctic,1
Rodentia,Dipodidae,Allactodipus,bobrinskii,Allactodipus bobrinskii,Allactodipus bobrinskii,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15,NA,NA,NA,NA,NA,NA,0.236,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Palearctic,1
Primates,Cercopithecidae,Allenopithecus,nigroviridis,Allenopithecus nigroviridis,Allenopithecus nigroviridis,4690,53.7,459.995,NA,10019.25,NA,NA,NA,NA,NA,NA,1,NA,NA,221,106.15,NA,NA,2.48,NA,0,NA,NA,40,50,0,50,50,0,0,0,0,0,50,0,0,0,2,1,S,3,0,0,1,0,NA,NA,NA,0,NA,0,0,Afrotropical,1
Primates,Cheirogaleidae,Allocebus,trichotis,Allocebus trichotis,Allocebus trichotis,78.09,NA,133.495,NA,3278.917,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,57.15,NA,0.261,18,0,2,NA,1,0,0,100,0,0,0,0,0,0,50,0,0,50,2,2,Ar,1,0,0,1,0,1600,NA,NA,1,NA,0,0,Afrotropical,1
Primates,Cercopithecidae,Allochrocebus,lhoesti,Allochrocebus lhoesti,Allochrocebus lhoesti,4700,66.5,510,NA,8796.5,NA,NA,NA,NA,NA,NA,1,0.875,484.893,NA,NA,NA,3650,2.483,4.2,0,NA,NA,17.4,0,10,90,0,0,0,0,10,0,50,0,30,10,2,2,Ar,3,0,0,1,0,2900,NA,NA,0,NA,0,0,Afrotropical,1
Primates,Cercopithecidae,Allochrocebus,preussi,Allochrocebus preussi,Allochrocebus preussi,4916.285,NA,527.5,NA,9532.583,NA,NA,NA,NA,NA,NA,1,0.875,484.893,NA,NA,NA,3285,2.545,NA,0,NA,NA,3,0,10,90,0,0,0,0,10,0,50,0,30,10,2,2,Ar,3,0,0,1,0,2500,NA,NA,0,NA,0,0,Afrotropical,1
Primates,Cercopithecidae,Allochrocebus,solatus,Allochrocebus solatus,Allochrocebus solatus,4588.455,NA,NA,NA,6588.25,1734.301,1734.301,NA,1733.75,NA,NA,1.005,0.78,547.125,NA,NA,NA,NA,2.45,25,0,NA,NA,10,0,10,90,0,0,0,0,10,0,50,0,30,10,2,1,Ar,3,0,0,1,0,980,140,840,0,NA,0,0,Afrotropical,1
